UserID,RG_case,Missing_Daily_Transactions,First_Deposit_Date,Registration_date,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_s,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zero,euros_per_bet_fixedodds_sqrt_zer,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zero,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zero,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zer,euros_per_bet_liveaction_sqrt_ze,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zer,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,percent_lost_casino_sqrt_zeros,time_to_deposit
1825093,1,0,08/29/2005,08/27/2005,France.COM,French,M,1969,35,1826.4398,750,150,1606,0.0933997509,5,2.4352530667,346.3698,0.1896420566,24781.4308,5412,393,1697,0.2315851503,13.770992366,4.5789783444,1065.9108,0.0430124801,54182.59,44086,153,644,0.2375776398,288.14379085,1.2290203239,1475.09,0.0272244276,33564.3698,13.189642057,23128.9108,8.0430124801,37327.09,7.0272244276,42.736866989,27.386127875,12.247448714,40.074929819,0.3056137283,2.2360679775,1.5605297391,183.20581268,3.6317546801,157.42118917,73.566296631,19.824227602,41.194659848,0.481232948,3.7109287741,2.1398547484,152.08192135,2.8360205359,232.77154036,209.96666402,12.369316877,25.377155081,0.4874193674,16.974798698,1.1086118906,193.20219978,2.6508912516,42.736866989,27.386127875,12.247448714,40.074929819,0.3056137283,2.2360679775,1.5605297391,183.20581268,3.6317546801,157.42118917,73.566296631,19.824227602,41.194659848,0.481232948,3.7109287741,2.1398547484,152.08192135,2.8360205359,232.77154036,209.96666402,12.369316877,25.377155081,0.4874193674,16.974798698,1.1086118906,193.20219978,2.6508912516,2
1825523,1,0,08/27/2005,08/27/2005,Austria,German,M,1971,34,3839.46,245,113,1402,0.0805991441,2.1681415929,15.671265306,-127.42,-0.033186959,25694.34,2174,367,1414,0.2595473833,5.9237057221,11.818923643,3397.07,0.1322108293,149020,14796,28,482,0.0580912863,528.42857143,10.071640984,2716,0.0182257415,33090.58,12.966813041,25460.07,8.1322108293,38568,7.0182257415,61.96337628,15.652475842,10.630145813,37.443290454,0.2838998839,1.4724610667,3.9586948993,181.90816364,3.6009461314,160.29454139,46.626172907,19.157244061,37.603191354,0.5094579309,2.4338664142,3.4378661468,159.56211956,2.8517031454,386.03108683,121.6388096,5.2915026221,21.9544984,0.2410213399,22.987574283,3.173584879,196.3873723,2.6491934134,61.96337628,15.652475842,10.630145813,37.443290454,0.2838998839,1.4724610667,3.9586948993,181.90816364,3.6009461314,160.29454139,46.626172907,19.157244061,37.603191354,0.5094579309,2.4338664142,3.4378661468,159.56211956,2.8517031454,386.03108683,121.6388096,5.2915026221,21.9544984,0.2410213399,22.987574283,3.173584879,196.3873723,2.6491934134,0
1828196,0,0,08/21/2008,08/27/2005,Portugal,Portuguese,M,1969,35,157.46,238,52,187,0.2780748663,4.5769230769,0.6615966387,21.92,0.1392099581,13.15,22,8,136,0.0588235294,2.75,0.5977272727,-1.92,-0.146007605,,,,,,,,,,33239.92,13.139209958,22061.08,7.8539923954,,,12.548306659,15.427248621,7.2111025509,13.674794331,0.5273280443,2.1393744593,0.81338591,182.3181834,3.6248048166,3.6262928729,4.6904157598,2.8284271247,11.66190379,0.242535625,1.6583123952,0.7731282382,148.52972766,2.8024975282,,,,,,,,,,12.548306659,15.427248621,7.2111025509,13.674794331,0.5273280443,2.1393744593,0.81338591,182.3181834,3.6248048166,3.6262928729,4.6904157598,2.8284271247,11.66190379,0.242535625,1.6583123952,0.7731282382,148.52972766,2.8024975282,0,0,0,0,0,0,0,0,0,1090
1829131,1,0,01/03/2006,08/28/2005,Germany.COM,German,M,1983,21,53598.468,2296,342,1770,0.193220339,6.7134502924,23.344280488,9815.928,0.1831382195,35657.632,1052,215,1769,0.1215375919,4.8930232558,33.895087452,6486.872,0.181920998,7170,580,23,433,0.0531177829,25.217391304,12.362068966,-328.5,-0.0458159,43033.928,13.18313822,28549.872,8.181920998,35523.5,6.9541841004,231.51342942,47.916594203,18.493242009,42.071367936,0.4395683553,2.5910326691,4.8315919207,207.44620507,3.6308591572,188.83228538,32.43454948,14.662878299,42.05948169,0.3486224202,2.2120179149,5.8219487676,168.96707372,2.8604057401,84.67585252,24.083189158,4.7958315233,20.808652047,0.2304729548,5.0216920758,3.5159734023,188.47678902,2.6370787058,231.51342942,47.916594203,18.493242009,42.071367936,0.4395683553,2.5910326691,4.8315919207,207.44620507,3.6308591572,188.83228538,32.43454948,14.662878299,42.05948169,0.3486224202,2.2120179149,5.8219487676,168.96707372,2.8604057401,84.67585252,24.083189158,4.7958315233,20.808652047,0.2304729548,5.0216920758,3.5159734023,188.47678902,2.6370787058,128
1829513,1,0,10/16/2005,08/28/2005,Spain,Spanish,M,1976,29,2512.15,653,163,1793,0.0909090909,4.0061349693,3.8470903522,83.48,0.0332304998,2397.62,756,146,1793,0.0814277747,5.1780821918,3.1714550265,223.75,0.0933217107,,,,,,,,,,33301.48,13.0332305,22286.75,8.0933217107,,,50.121352735,25.553864678,12.767145335,42.343830719,0.3015113446,2.0015331547,1.9614001,182.48693104,3.6101565755,48.965498057,27.49545417,12.083045974,42.343830719,0.2853555233,2.2755399781,1.7808579467,149.28747436,2.8448763964,,,,,,,,,,50.121352735,25.553864678,12.767145335,42.343830719,0.3015113446,2.0015331547,1.9614001,182.48693104,3.6101565755,48.965498057,27.49545417,12.083045974,42.343830719,0.2853555233,2.2755399781,1.7808579467,149.28747436,2.8448763964,0,0,0,0,0,0,0,0,0,49
1830174,1,0,02/09/2006,08/28/2005,Germany.COM,German,M,1971,34,808.58,1494,544,1676,0.3245823389,2.7463235294,0.5412182062,291.41,0.3603972396,69.17,130,96,1674,0.0573476703,1.3541666667,0.5320769231,50.59,0.7313864392,,,,,,,,,,33509.41,13.36039724,22113.59,8.7313864392,,,28.435541141,38.65229618,23.323807579,40.938978981,0.5697212818,1.6572035269,0.7356753402,183.05575653,3.6551877161,8.3168503654,11.401754251,9.7979589711,40.914545091,0.239473736,1.1636866703,0.7294360308,148.70638856,2.9548919505,,,,,,,,,,28.435541141,38.65229618,23.323807579,40.938978981,0.5697212818,1.6572035269,0.7356753402,183.05575653,3.6551877161,8.3168503654,11.401754251,9.7979589711,40.914545091,0.239473736,1.1636866703,0.7294360308,148.70638856,2.9548919505,0,0,0,0,0,0,0,0,0,165
1832172,1,0,09/01/2005,08/28/2005,United Kingdom,English,M,1982,23,440.7093943,73,35,1254,0.0279106858,2.0857142857,6.0371149904,223.9221943,0.508094897,0.9625673203,3,3,691,0.004341534,1,0.3208557734,0.9625673203,1,55701.47,12296,77,1252,0.0615015974,159.68831169,4.5300479831,3662.26,0.0657479955,33441.922194,13.508094897,22063.962567,9,39514.26,7.0657479955,20.993079676,8.5440037453,5.9160797831,35.411862419,0.1670649149,1.4442002236,2.4570541285,182.87132688,3.675336025,0.9811051525,1.7320508076,1.7320508076,26.286878856,0.065890318,1,0.5664413239,148.53943102,3,236.0115887,110.88733021,8.7749643874,35.383612026,0.2479951561,12.636784072,2.1283909376,198.78194083,2.6581474744,20.993079676,8.5440037453,5.9160797831,35.411862419,0.1670649149,1.4442002236,2.4570541285,182.87132688,3.675336025,0.9811051525,1.7320508076,1.7320508076,26.286878856,0.065890318,1,0.5664413239,148.53943102,3,236.0115887,110.88733021,8.7749643874,35.383612026,0.2479951561,12.636784072,2.1283909376,198.78194083,2.6581474744,4
1834053,1,0,09/01/2005,08/29/2005,Germany.COM,German,M,1949,55,43596.3641,48823,878,1896,0.4630801688,55.607061503,0.8929472605,2756.3941,0.0632253207,91352.2759,7815,587,1896,0.3095991561,13.313458262,11.689350723,12670.6259,0.1387007141,427287.1,367195,702,1424,0.4929775281,523.06980057,1.1636517382,19989.15,0.0467815434,35974.3941,13.063225321,34733.6259,8.1387007141,55841.15,7.0467815434,208.7974236,220.95927227,29.63106478,43.543082114,0.6804999403,7.4570142486,0.9449588671,189.66917014,3.6143084153,302.2453902,88.402488653,24.228082879,43.543082114,0.5564163514,3.6487611956,3.4189692486,186.36959489,2.8528408147,653.67201256,605.96617067,26.495282599,37.735924528,0.7021235846,22.870719284,1.0787269062,236.30732109,2.6545774698,208.7974236,220.95927227,29.63106478,43.543082114,0.6804999403,7.4570142486,0.9449588671,189.66917014,3.6143084153,302.2453902,88.402488653,24.228082879,43.543082114,0.5564163514,3.6487611956,3.4189692486,186.36959489,2.8528408147,653.67201256,605.96617067,26.495282599,37.735924528,0.7021235846,22.870719284,1.0787269062,236.30732109,2.6545774698,3
1834871,0,0,09/13/2005,08/29/2005,Spain,Spanish,M,1982,23,13245.32,599,275,1508,0.1823607427,2.1781818182,22.112387312,3616.67,0.2730526707,5791.24,285,126,1502,0.0838881491,2.2619047619,20.320140351,2095.53,0.3618447863,307683.65,28830,228,1464,0.1557377049,126.44736842,10.672343045,12549.2,0.0407860476,36834.67,13.273052671,24158.53,8.3618447863,48401.2,7.0407860476,115.08831392,24.474476501,16.583123952,38.832975678,0.4270371678,1.4758664635,4.7023810258,191.92360459,3.6432200964,76.100197109,16.881943016,11.22497216,38.75564475,0.2896345096,1.5039630188,4.5077866355,155.43014508,2.8916854577,554.69239223,169.79399283,15.099668871,38.262252939,0.3946361678,11.244881877,3.2668552226,220.00272726,2.6534479546,115.08831392,24.474476501,16.583123952,38.832975678,0.4270371678,1.4758664635,4.7023810258,191.92360459,3.6432200964,76.100197109,16.881943016,11.22497216,38.75564475,0.2896345096,1.5039630188,4.5077866355,155.43014508,2.8916854577,554.69239223,169.79399283,15.099668871,38.262252939,0.3946361678,11.244881877,3.2668552226,220.00272726,2.6534479546,15
1835132,0,0,09/12/2005,08/29/2005,Hungary,Hungarian,M,1978,27,70.7395,24,9,722,0.012465374,2.6666666667,2.9474791667,42.1576,0.5959555835,4.1007,2,1,1,1,2,2.05035,-0.205,-0.049991465,,,,,,,,,,33260.1576,13.595955584,22062.795,7.9500085351,,,8.4106777373,4.8989794856,3,26.870057685,0.1116484391,1.6329931619,1.7168224039,182.37367573,3.6872693939,2.0250185184,1.4142135624,1,1,1,1.4142135624,1.4319043264,148.53550081,2.8195759495,,,,,,,,,,8.4106777373,4.8989794856,3,26.870057685,0.1116484391,1.6329931619,1.7168224039,182.37367573,3.6872693939,2.0250185184,1.4142135624,1,1,1,1.4142135624,1.4319043264,148.53550081,2.8195759495,0,0,0,0,0,0,0,0,0,14
1835689,1,0,08/30/2005,08/30/2005,Germany.COM,German,M,1969,36,22246.0983,3607,945,1896,0.4984177215,3.8169312169,6.1674794289,4831.9783,0.2172056526,235.39,95,44,1484,0.0296495957,2.1590909091,2.4777894737,82.7,0.3513318323,472309.78,485059,888,1459,0.6086360521,546.23761261,0.9737161459,39889.1084,0.0844553937,38049.9783,13.217205653,22145.7,8.3513318323,75741.1084,7.0844553937,149.1512598,60.058305004,30.740852298,43.543082114,0.7059870548,1.9536968078,2.483441046,195.06403641,3.6355475038,15.342424841,9.7467943448,6.6332495807,38.522720569,0.1721905796,1.4693845341,1.5740995755,148.81431383,2.889867096,687.24797562,696.4617721,29.799328852,38.19685851,0.7801513008,23.371726779,0.9867705639,275.21102522,2.6616640272,149.1512598,60.058305004,30.740852298,43.543082114,0.7059870548,1.9536968078,2.483441046,195.06403641,3.6355475038,15.342424841,9.7467943448,6.6332495807,38.522720569,0.1721905796,1.4693845341,1.5740995755,148.81431383,2.889867096,687.24797562,696.4617721,29.799328852,38.19685851,0.7801513008,23.371726779,0.9867705639,275.21102522,2.6616640272,0
1837597,1,0,09/06/2005,08/30/2005,Germany.COM,German,M,1972,32,16787.8873,269,176,1655,0.1063444109,1.5284090909,62.408502974,-4602.2127,-0.274138885,299208.1627,5020,385,1869,0.2059925094,13.038961039,59.603219661,13555.9127,0.0453059588,,,,,,,,,,28615.7873,12.725861115,35618.9127,8.0453059588,,,129.56807979,16.401219467,13.266499161,40.681691214,0.3261049078,1.2362884335,7.8999052509,169.16201494,3.567332493,546.99923464,70.851958336,19.62141687,43.231932642,0.4538639767,3.6109501574,7.7203121479,188.72973454,2.8364248551,,,,,,,,,,129.56807979,16.401219467,13.266499161,40.681691214,0.3261049078,1.2362884335,7.8999052509,169.16201494,3.567332493,546.99923464,70.851958336,19.62141687,43.231932642,0.4538639767,3.6109501574,7.7203121479,188.72973454,2.8364248551,0,0,0,0,0,0,0,0,0,7
1838010,0,0,09/02/2005,08/31/2005,Germany.COM,German,M,1983,22,264.25,38,13,13,1,2.9230769231,6.9539473684,41.55,0.1572374645,183.36,54,10,19,0.5263157895,5.4,3.3955555556,18.45,0.1006217277,,,,,,,,,,33259.55,13.157237465,22081.45,8.1006217277,,,16.255768207,6.164414003,3.6055512755,3.6055512755,1,1.7097008285,2.6370338201,182.37200991,3.6272906507,13.541048704,7.3484692283,3.1622776602,4.3588989435,0.7254762501,2.3237900077,1.8427033281,148.59828397,2.8461591185,,,,,,,,,,16.255768207,6.164414003,3.6055512755,3.6055512755,1,1.7097008285,2.6370338201,182.37200991,3.6272906507,13.541048704,7.3484692283,3.1622776602,4.3588989435,0.7254762501,2.3237900077,1.8427033281,148.59828397,2.8461591185,0,0,0,0,0,0,0,0,0,2
1838269,0,0,10/19/2005,08/31/2005,Italy.BAW,Italian,M,1976,29,75,31,13,211,0.0616113744,2.3846153846,2.4193548387,27.25,0.3633333333,4,3,3,35,0.0857142857,1,1.3333333333,4,1,,,,,,,,,,33245.25,13.363333333,22067,9,,,8.6602540378,5.5677643628,3.6055512755,14.525839046,0.2482163863,1.5442199923,1.5554275421,182.33280012,3.6555893278,2,1.7320508076,1.7320508076,5.9160797831,0.2927700219,1,1.1547005384,148.549655,3,,,,,,,,,,8.6602540378,5.5677643628,3.6055512755,14.525839046,0.2482163863,1.5442199923,1.5554275421,182.33280012,3.6555893278,2,1.7320508076,1.7320508076,5.9160797831,0.2927700219,1,1.1547005384,148.549655,3,0,0,0,0,0,0,0,0,0,49
1838310,0,0,09/02/2005,08/31/2005,Spain,Spanish,M,1945,60,376.24,37,23,182,0.1263736264,1.6086956522,10.168648649,57,0.1514990432,,,,,,,,,,,,,,,,,,,33275,13.151499043,,,,,19.39690697,6.0827625303,4.7958315233,13.490737563,0.3554906839,1.2683436649,3.1888318627,182.41436347,3.6264995579,,,,,,,,,,,,,,,,,,,19.39690697,6.0827625303,4.7958315233,13.490737563,0.3554906839,1.2683436649,3.1888318627,182.41436347,3.6264995579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1838432,0,0,09/01/2005,08/31/2005,Germany.COM,German,M,1969,36,280.44,55,14,32,0.4375,3.9285714286,5.0989090909,125,0.4457281415,,,,,,,,,,,,,,,,,,,33343,13.445728141,,,,,16.746342884,7.4161984871,3.7416573868,5.6568542495,0.6614378278,1.9820624179,2.2580764139,182.60065717,3.6668417121,,,,,,,,,,,,,,,,,,,16.746342884,7.4161984871,3.7416573868,5.6568542495,0.6614378278,1.9820624179,2.2580764139,182.60065717,3.6668417121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1838486,0,0,09/03/2005,08/31/2005,Germany.COM,German,M,1986,19,26.6,9,2,2,1,4.5,2.9555555556,26.6,1,7,3,2,2,1,1.5,2.3333333333,3.4,0.4857142857,,,,,,,,,,33244.6,14,22066.4,8.4857142857,,,5.1575187833,3,1.4142135624,1.4142135624,1,2.1213203436,1.7191729278,182.33101766,3.7416573868,2.6457513111,1.7320508076,1.4142135624,1.4142135624,1,1.2247448714,1.5275252317,148.54763546,2.9130249374,,,,,,,,,,5.1575187833,3,1.4142135624,1.4142135624,1,2.1213203436,1.7191729278,182.33101766,3.7416573868,2.6457513111,1.7320508076,1.4142135624,1.4142135624,1,1.2247448714,1.5275252317,148.54763546,2.9130249374,0,0,0,0,0,0,0,0,0,3
1838672,0,0,10/17/2005,,.,.,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,185.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1838925,0,0,09/08/2005,08/31/2005,Portugal,Portuguese,M,1976,29,30,16,8,59,0.1355932203,2,1.875,30,1,,,,,,,,,,,,,,,,,,,33248,14,,,,,5.4772255751,4,2.8284271247,7.6811457479,0.3682298472,1.4142135624,1.3693063938,182.34034112,3.7416573868,,,,,,,,,,,,,,,,,,,5.4772255751,4,2.8284271247,7.6811457479,0.3682298472,1.4142135624,1.3693063938,182.34034112,3.7416573868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1839073,0,0,09/27/2005,08/31/2005,France.COM,French,F,1984,20,196,392,70,354,0.197740113,5.6,0.5,24.67,0.1258673469,539.68,731,47,360,0.1305555556,15.553191489,0.7382763338,16.21,0.0300363178,,,,,,,,,,33242.67,13.125867347,22079.21,8.0300363178,,,14,19.798989873,8.3666002653,18.814887722,0.444679787,2.3664319132,0.7071067812,182.32572501,3.6229638898,23.231013753,27.037011669,6.8556546004,18.973665961,0.3613247231,3.9437534773,0.859230082,148.59074668,2.8337318712,,,,,,,,,,14,19.798989873,8.3666002653,18.814887722,0.444679787,2.3664319132,0.7071067812,182.32572501,3.6229638898,23.231013753,27.037011669,6.8556546004,18.973665961,0.3613247231,3.9437534773,0.859230082,148.59074668,2.8337318712,0,0,0,0,0,0,0,0,0,27
1839746,1,0,08/31/2005,08/31/2005,France.COM,French,M,1986,19,3422.4562,69,62,1235,0.0502024291,1.1129032258,49.600814493,763.9962,0.2232303806,10872.073,589,155,1244,0.1245980707,3.8,18.458528014,374.923,0.0344849598,,,,,,,,,,33981.9962,13.223230381,22437.923,8.0344849598,,,58.501762367,8.3066238629,7.874007874,35.142566782,0.2240589859,1.0549422855,7.0427845695,184.34206302,3.6363759955,104.26923324,24.269322199,12.449899598,35.270384177,0.3529845191,1.949358869,4.2963389081,149.79293375,2.8345167066,,,,,,,,,,58.501762367,8.3066238629,7.874007874,35.142566782,0.2240589859,1.0549422855,7.0427845695,184.34206302,3.6363759955,104.26923324,24.269322199,12.449899598,35.270384177,0.3529845191,1.949358869,4.2963389081,149.79293375,2.8345167066,0,0,0,0,0,0,0,0,0,0
1840769,1,0,09/02/2005,09/01/2005,Germany.COM,German,M,1978,27,703.54,347,167,1895,0.0881266491,2.0778443114,2.0274927954,128.83,0.1831168093,,,,,,,,,,,,,,,,,,,33346.83,13.183116809,,,,,26.524328455,18.62793601,12.922847983,43.531597719,0.2968613297,1.4414729659,1.4239005567,182.61114424,3.6308562088,,,,,,,,,,,,,,,,,,,26.524328455,18.62793601,12.922847983,43.531597719,0.2968613297,1.4414729659,1.4239005567,182.61114424,3.6308562088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1842142,1,0,04/07/2006,09/01/2005,Germany.COM,German,M,1968,36,156.42,74,36,1411,0.02551382,2.0555555556,2.1137837838,79.09,0.505625879,1632.16,392,46,1414,0.0325318246,8.5217391304,4.1636734694,21.79,0.0133504068,,,,,,,,,,33297.09,13.505625879,22084.79,8.0133504068,,,12.506798151,8.602325267,6,37.563279942,0.1597304604,1.4337208778,1.4538857533,182.47490238,3.6750001196,40.4,19.798989873,6.7823299831,37.603191354,0.1803658078,2.9192017968,2.04050814,148.6095219,2.8307861818,,,,,,,,,,12.506798151,8.602325267,6,37.563279942,0.1597304604,1.4337208778,1.4538857533,182.47490238,3.6750001196,40.4,19.798989873,6.7823299831,37.603191354,0.1803658078,2.9192017968,2.04050814,148.6095219,2.8307861818,0,0,0,0,0,0,0,0,0,218
1842305,0,0,09/01/2005,09/01/2005,Austria,German,M,1956,48,134.87,10,5,15,0.3333333333,2,13.487,-18,-0.133461852,,,,,,,,,,,,,,,,,,,33200,12.866538148,,,,,11.613354382,3.1622776602,2.2360679775,3.8729833462,0.5773502692,1.4142135624,3.6724651122,182.20867158,3.5869956994,,,,,,,,,,,,,,,,,,,11.613354382,3.1622776602,2.2360679775,3.8729833462,0.5773502692,1.4142135624,3.6724651122,182.20867158,3.5869956994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845693,1,0,09/02/2005,09/02/2005,France.COM,French,M,1982,22,1571.8137,515,96,1250,0.0768,5.3645833333,3.0520654369,379.9137,0.2417040264,1336.1628,241,53,1199,0.0442035029,4.5471698113,5.5442439834,270.2728,0.2022753515,,,,,,,,,,33597.9137,13.241704026,22333.2728,8.2022753515,,,39.646105736,22.693611436,9.7979589711,35.355339059,0.2771281292,2.3161570183,1.7470161524,183.29733686,3.6389152266,36.553560702,15.524174696,7.2801098893,34.626579386,0.2102462911,2.1324093911,2.3546218345,149.44320928,2.8639614787,,,,,,,,,,39.646105736,22.693611436,9.7979589711,35.355339059,0.2771281292,2.3161570183,1.7470161524,183.29733686,3.6389152266,36.553560702,15.524174696,7.2801098893,34.626579386,0.2102462911,2.1324093911,2.3546218345,149.44320928,2.8639614787,0,0,0,0,0,0,0,0,0,0
1846776,1,0,09/03/2005,09/03/2005,Germany.COM,German,M,1978,26,11027.31,152,78,1891,0.0412480169,1.9487179487,72.548092105,1653.96,0.1499876216,133763.57,1144,206,1837,0.1121393576,5.5533980583,116.92619755,1701.01,0.0127165416,,,,,,,,,,34871.96,13.149987622,23764.01,8.0127165416,,,105.01099942,12.328828006,8.8317608663,43.48562981,0.2030960781,1.3959648809,8.5175167805,186.7403545,3.6262911661,365.73702301,33.823069051,14.352700094,42.860237983,0.3348721512,2.3565648852,10.813241769,154.15579782,2.8306742203,,,,,,,,,,105.01099942,12.328828006,8.8317608663,43.48562981,0.2030960781,1.3959648809,8.5175167805,186.7403545,3.6262911661,365.73702301,33.823069051,14.352700094,42.860237983,0.3348721512,2.3565648852,10.813241769,154.15579782,2.8306742203,0,0,0,0,0,0,0,0,0,0
1851270,1,0,09/07/2005,09/04/2005,Germany.COM,German,M,1973,31,5640.88,7289,1190,1889,0.6299629434,6.125210084,0.7738894224,2003.31,0.3551413964,6789.04,11070,1150,1709,0.6729081334,9.6260869565,0.6132827462,664.75,0.0979151692,,,,,,,,,,35221.31,13.355141396,22727.75,8.0979151692,,,75.105792054,85.375640554,34.496376621,43.462627624,0.7937020495,2.4749161772,0.8797098513,187.67341314,3.6544686887,82.395630952,105.2140675,33.911649916,41.340053217,0.8203097789,3.1025935855,0.7831237106,150.75725522,2.8456836031,,,,,,,,,,75.105792054,85.375640554,34.496376621,43.462627624,0.7937020495,2.4749161772,0.8797098513,187.67341314,3.6544686887,82.395630952,105.2140675,33.911649916,41.340053217,0.8203097789,3.1025935855,0.7831237106,150.75725522,2.8456836031,0,0,0,0,0,0,0,0,0,3
1852623,1,0,10/06/2005,09/05/2005,Poland,Polish,M,1977,28,5062.4279422,2691,223,1828,0.1219912473,12.067264574,1.8812441257,1437.5445792,0.2839634649,651.01600209,294,106,1204,0.0880398671,2.7735849057,2.2143401432,110.93232382,0.1703987666,3451.3888,371,10,1165,0.008583691,37.1,9.3029347709,484.6488,0.1404213863,34655.544579,13.283963465,22173.932324,8.1703987666,36336.6488,7.1404213863,71.150740981,51.874849397,14.933184523,42.755116653,0.3492724542,3.4737968527,1.371584531,186.15999726,3.6447171996,25.515015228,17.146428199,10.295630141,34.698703146,0.2967151279,1.66540833,1.4880659069,148.90914117,2.8583909401,58.748521684,19.261360284,3.1622776602,34.132096332,0.0926482109,6.0909769331,3.0500712731,190.62174273,2.6721566919,71.150740981,51.874849397,14.933184523,42.755116653,0.3492724542,3.4737968527,1.371584531,186.15999726,3.6447171996,25.515015228,17.146428199,10.295630141,34.698703146,0.2967151279,1.66540833,1.4880659069,148.90914117,2.8583909401,58.748521684,19.261360284,3.1622776602,34.132096332,0.0926482109,6.0909769331,3.0500712731,190.62174273,2.6721566919,31
1853602,1,0,09/08/2005,09/05/2005,Germany.COM,German,M,1976,29,123.488,24,15,1432,0.0104748603,1.6,5.1453333333,-82.392,-0.66720653,1198.6527,155,36,1124,0.0320284698,4.3055555556,7.7332432258,491.5427,0.4100793332,2153.75,185,5,834,0.0059952038,37,11.641891892,184.97,0.0858827626,33135.608,12.33279347,22554.5427,8.4100793332,36036.97,7.0858827626,11.112515467,4.8989794856,3.8729833462,37.841775857,0.1023467651,1.2649110641,2.268332721,182.03188732,3.5118077211,34.621564089,12.449899598,6,33.526109228,0.1789649959,2.0749832663,2.7808709473,150.18169895,2.9000136781,46.40851215,13.601470509,2.2360679775,28.879058156,0.0774287016,6.0827625303,3.4120216722,189.83405911,2.6619321484,11.112515467,4.8989794856,3.8729833462,37.841775857,0.1023467651,1.2649110641,2.268332721,182.03188732,3.5118077211,34.621564089,12.449899598,6,33.526109228,0.1789649959,2.0749832663,2.7808709473,150.18169895,2.9000136781,46.40851215,13.601470509,2.2360679775,28.879058156,0.0774287016,6.0827625303,3.4120216722,189.83405911,2.6619321484,3
